CONSTRAINT;OUTPUT;PERIOD;PERCENTAGE
OSUPJEUNEREGECO_UTA1 <=65420.010000   1.._LENGTH;OVOLTOTREC;9;9.935455919361322
OSUPJEUNEREGECO_UTA1 <=65420.010000   1.._LENGTH;OVOLTOTREC;10;9.68534830950242
OSUPJEUNEREGECO_UTA1 <=65420.010000   1.._LENGTH;OVOLTOTREC;11;9.451374475186721
OSUPJEUNEREGECO_UTA1 <=65420.010000   1.._LENGTH;OVOLTOTREC;12;12.072085796637575
OSUPJEUNEREGECO_UTA1 <=65420.010000   1.._LENGTH;OVOLTOTREC;13;12.2556322734024
OSUPJEUNEREGECO_UTA1 <=65420.010000   1.._LENGTH;OVOLTOTREC;14;7.940045499689906
OSUPJEUNEREGECO_UTA1 <=65420.010000   1.._LENGTH;OVOLTOTREC;15;7.94004549969005
OSUPJEUNEREGECO_UTA1 <=65420.010000   1.._LENGTH;OVOLTOTREC;16;4.096645525148426
OSUPJEUNEREGECO_UTA1 <=65420.010000   1.._LENGTH;OVOLTOTREC;17;0.026364788812582158
OSUPJEUNEREGECO_UTA1 <=65420.010000   1.._LENGTH;OVOLTOTREC;18;0.8154181885419991
OSUPJEUNEREGECO_UTA1 <=65420.010000   1.._LENGTH;OVOLTOTREC;19;0.8154181885419596
OSUPJEUNEREGECO_UTA1 <=65420.010000   1.._LENGTH;OVOLTOTREC;20;0.8154181885419781
OSUPVIEUXTOTREGECO_UTA1 >=27476.400000   1.._LENGTH;OVOLTOTREC;1;1.1463632975531778e-13
OSUPVIEUXTOTREGECO_UTA1 >=27476.400000   1.._LENGTH;OVOLTOTREC;2;0.0
OSUPVIEUXTOTREGECO_UTA1 >=27476.400000   1.._LENGTH;OVOLTOTREC;3;9.771851300526153e-14
OSUPVIEUXTOTREGECO_UTA1 >=27476.400000   1.._LENGTH;OVOLTOTREC;4;1.6286418834210252e-13
OSUPVIEUXTOTREGECO_UTA1 >=27476.400000   1.._LENGTH;OVOLTOTREC;5;1.1400493183947202e-13
OSUPVIEUXTOTREGECO_UTA1 >=27476.400000   1.._LENGTH;OVOLTOTREC;6;1.4657776950789277e-13
OSUPVIEUXTOTREGECO_UTA1 >=27476.400000   1.._LENGTH;OVOLTOTREC;7;9.439535420813861
OSUPVIEUXTOTREGECO_UTA1 >=27476.400000   1.._LENGTH;OVOLTOTREC;8;12.08616028107815
OSUPVIEUXTOTREGECO_UTA1 >=27476.400000   1.._LENGTH;OVOLTOTREC;9;9.935455919359121
OSUPVIEUXTOTREGECO_UTA1 >=27476.400000   1.._LENGTH;OVOLTOTREC;10;9.685348309501746
OSUPVIEUXTOTREGECO_UTA1 >=27476.400000   1.._LENGTH;OVOLTOTREC;11;9.451374475187468
OSUPVIEUXTOTREGECO_UTA1 >=27476.400000   1.._LENGTH;OVOLTOTREC;12;12.07208579663727
OSUPVIEUXTOTREGECO_UTA1 >=27476.400000   1.._LENGTH;OVOLTOTREC;13;12.255632273399966
OSUPVIEUXTOTREGECO_UTA1 >=27476.400000   1.._LENGTH;OVOLTOTREC;14;7.940045499691359
OSUPVIEUXTOTREGECO_UTA1 >=27476.400000   1.._LENGTH;OVOLTOTREC;15;7.940045499691283
OSUPVIEUXTOTREGECO_UTA1 >=27476.400000   1.._LENGTH;OVOLTOTREC;16;4.0966455251476175
OSUPVIEUXTOTREGECO_UTA1 >=27476.400000   1.._LENGTH;OVOLTOTREC;17;0.02636478881149703
OSUPVIEUXTOTREGECO_UTA1 >=27476.400000   1.._LENGTH;OVOLTOTREC;18;0.815418188542508
OSUPVIEUXTOTREGECO_UTA1 >=27476.400000   1.._LENGTH;OVOLTOTREC;19;0.8154181885424497
OSUPVIEUXTOTREGECO_UTA1 >=27476.400000   1.._LENGTH;OVOLTOTREC;20;0.8154181885423553
OSUPJEUNEREGECO_UTA2 <=54223.330000   1.._LENGTH;OVOLTOTREC;1;1.8014280390121364e-13
OSUPJEUNEREGECO_UTA2 <=54223.330000   1.._LENGTH;OVOLTOTREC;2;1.628641883421025e-14
OSUPJEUNEREGECO_UTA2 <=54223.330000   1.._LENGTH;OVOLTOTREC;3;3.2572837668420513e-14
OSUPJEUNEREGECO_UTA2 <=54223.330000   1.._LENGTH;OVOLTOTREC;4;9.771851300526151e-14
OSUPJEUNEREGECO_UTA2 <=54223.330000   1.._LENGTH;OVOLTOTREC;5;3.2572837668420576e-14
OSUPJEUNEREGECO_UTA2 <=54223.330000   1.._LENGTH;OVOLTOTREC;6;8.143209417105153e-14
OSUPJEUNEREGECO_UTA2 <=54223.330000   1.._LENGTH;OVOLTOTREC;7;9.439535420809527
OSUPJEUNEREGECO_UTA2 <=54223.330000   1.._LENGTH;OVOLTOTREC;8;12.086160281069473
OSUPJEUNEREGECO_UTA2 <=54223.330000   1.._LENGTH;OVOLTOTREC;9;9.935455919353494
OSUPJEUNEREGECO_UTA2 <=54223.330000   1.._LENGTH;OVOLTOTREC;10;9.68534830950209
OSUPJEUNEREGECO_UTA2 <=54223.330000   1.._LENGTH;OVOLTOTREC;11;9.451374475187317
OSUPJEUNEREGECO_UTA2 <=54223.330000   1.._LENGTH;OVOLTOTREC;12;12.072085796635923
OSUPJEUNEREGECO_UTA2 <=54223.330000   1.._LENGTH;OVOLTOTREC;13;12.255632273409391
OSUPJEUNEREGECO_UTA2 <=54223.330000   1.._LENGTH;OVOLTOTREC;14;7.940045499698553
OSUPJEUNEREGECO_UTA2 <=54223.330000   1.._LENGTH;OVOLTOTREC;15;7.940045499698521
OSUPJEUNEREGECO_UTA2 <=54223.330000   1.._LENGTH;OVOLTOTREC;16;4.09664552514739
OSUPJEUNEREGECO_UTA2 <=54223.330000   1.._LENGTH;OVOLTOTREC;17;0.0263647888132675
OSUPJEUNEREGECO_UTA2 <=54223.330000   1.._LENGTH;OVOLTOTREC;18;0.8154181885360039
OSUPJEUNEREGECO_UTA2 <=54223.330000   1.._LENGTH;OVOLTOTREC;19;0.8154181885359456
OSUPJEUNEREGECO_UTA2 <=54223.330000   1.._LENGTH;OVOLTOTREC;20;0.815418188535983
OSUPVIEUXTOTREGECO_UTA2 >=22773.800000   1.._LENGTH;OVOLTOTREC;1;1.473895668282657e-13
OSUPVIEUXTOTREGECO_UTA2 >=22773.800000   1.._LENGTH;OVOLTOTREC;2;1.628641883421025e-14
OSUPVIEUXTOTREGECO_UTA2 >=22773.800000   1.._LENGTH;OVOLTOTREC;3;4.8859256502630767e-14
OSUPVIEUXTOTREGECO_UTA2 >=22773.800000   1.._LENGTH;OVOLTOTREC;4;1.4657776950789226e-13
OSUPVIEUXTOTREGECO_UTA2 >=22773.800000   1.._LENGTH;OVOLTOTREC;5;4.885925650263087e-14
OSUPVIEUXTOTREGECO_UTA2 >=22773.800000   1.._LENGTH;OVOLTOTREC;6;1.4657776950789277e-13
OSUPVIEUXTOTREGECO_UTA2 >=22773.800000   1.._LENGTH;OVOLTOTREC;7;9.439535420814527
OSUPVIEUXTOTREGECO_UTA2 >=22773.800000   1.._LENGTH;OVOLTOTREC;8;12.086160281077309
OSUPVIEUXTOTREGECO_UTA2 >=22773.800000   1.._LENGTH;OVOLTOTREC;9;9.935455919361557
OSUPVIEUXTOTREGECO_UTA2 >=22773.800000   1.._LENGTH;OVOLTOTREC;10;9.685348309510552
OSUPVIEUXTOTREGECO_UTA2 >=22773.800000   1.._LENGTH;OVOLTOTREC;11;9.451374475188658
OSUPVIEUXTOTREGECO_UTA2 >=22773.800000   1.._LENGTH;OVOLTOTREC;12;12.072085796638497
OSUPVIEUXTOTREGECO_UTA2 >=22773.800000   1.._LENGTH;OVOLTOTREC;13;12.255632273396378
OSUPVIEUXTOTREGECO_UTA2 >=22773.800000   1.._LENGTH;OVOLTOTREC;14;7.940045499683592
OSUPVIEUXTOTREGECO_UTA2 >=22773.800000   1.._LENGTH;OVOLTOTREC;15;7.940045499683516
OSUPVIEUXTOTREGECO_UTA2 >=22773.800000   1.._LENGTH;OVOLTOTREC;16;4.096645525147577
OSUPVIEUXTOTREGECO_UTA2 >=22773.800000   1.._LENGTH;OVOLTOTREC;17;0.026364788811630294
OSUPVIEUXTOTREGECO_UTA2 >=22773.800000   1.._LENGTH;OVOLTOTREC;18;0.8154181885447137
OSUPVIEUXTOTREGECO_UTA2 >=22773.800000   1.._LENGTH;OVOLTOTREC;19;0.8154181885445047
OSUPVIEUXTOTREGECO_UTA2 >=22773.800000   1.._LENGTH;OVOLTOTREC;20;0.8154181885444667
OSUPP7MREGECOUTR(UTR1) >=17964.540000   1.._LENGTH;OVOLTOTREC;1;1.3101294829179176e-13
OSUPP7MREGECOUTR(UTR1) >=17964.540000   1.._LENGTH;OVOLTOTREC;2;1.628641883421025e-14
OSUPP7MREGECOUTR(UTR1) >=17964.540000   1.._LENGTH;OVOLTOTREC;3;6.514567533684103e-14
OSUPP7MREGECOUTR(UTR1) >=17964.540000   1.._LENGTH;OVOLTOTREC;4;1.3029135067368203e-13
OSUPP7MREGECOUTR(UTR1) >=17964.540000   1.._LENGTH;OVOLTOTREC;5;1.9543702601052347e-13
OSUPP7MREGECOUTR(UTR1) >=17964.540000   1.._LENGTH;OVOLTOTREC;6;2.280098636789443e-13
OSUPP7MREGECOUTR(UTR1) >=17964.540000   1.._LENGTH;OVOLTOTREC;7;9.439535420811664
OSUPP7MREGECOUTR(UTR1) >=17964.540000   1.._LENGTH;OVOLTOTREC;8;12.086160281074001
OSUPP7MREGECOUTR(UTR1) >=17964.540000   1.._LENGTH;OVOLTOTREC;9;9.935455919357373
OSUPP7MREGECOUTR(UTR1) >=17964.540000   1.._LENGTH;OVOLTOTREC;10;9.685348309505303
OSUPP7MREGECOUTR(UTR1) >=17964.540000   1.._LENGTH;OVOLTOTREC;11;9.451374475190645
OSUPP7MREGECOUTR(UTR1) >=17964.540000   1.._LENGTH;OVOLTOTREC;12;12.072085796637861
OSUPP7MREGECOUTR(UTR1) >=17964.540000   1.._LENGTH;OVOLTOTREC;13;12.255632273403345
OSUPP7MREGECOUTR(UTR1) >=17964.540000   1.._LENGTH;OVOLTOTREC;14;7.9400454996922605
OSUPP7MREGECOUTR(UTR1) >=17964.540000   1.._LENGTH;OVOLTOTREC;15;7.940045499692229
OSUPP7MREGECOUTR(UTR1) >=17964.540000   1.._LENGTH;OVOLTOTREC;16;4.096645525147224
OSUPP7MREGECOUTR(UTR1) >=17964.540000   1.._LENGTH;OVOLTOTREC;17;0.026364788812429853
OSUPP7MREGECOUTR(UTR1) >=17964.540000   1.._LENGTH;OVOLTOTREC;18;0.8154181885402458
OSUPP7MREGECOUTR(UTR1) >=17964.540000   1.._LENGTH;OVOLTOTREC;19;0.8154181885401309
OSUPP7MREGECOUTR(UTR1) >=17964.540000   1.._LENGTH;OVOLTOTREC;20;0.8154181885400551
OSUPP7MREGECOUTR(UTR2) >=24920.640000   1.._LENGTH;OVOLTOTREC;1;1.473895668282657e-13
OSUPP7MREGECOUTR(UTR2) >=24920.640000   1.._LENGTH;OVOLTOTREC;2;1.628641883421025e-14
OSUPP7MREGECOUTR(UTR2) >=24920.640000   1.._LENGTH;OVOLTOTREC;3;3.2572837668420513e-14
OSUPP7MREGECOUTR(UTR2) >=24920.640000   1.._LENGTH;OVOLTOTREC;4;1.1400493183947177e-13
OSUPP7MREGECOUTR(UTR2) >=24920.640000   1.._LENGTH;OVOLTOTREC;5;8.143209417105144e-14
OSUPP7MREGECOUTR(UTR2) >=24920.640000   1.._LENGTH;OVOLTOTREC;6;1.4657776950789277e-13
OSUPP7MREGECOUTR(UTR2) >=24920.640000   1.._LENGTH;OVOLTOTREC;7;9.43953542080705
OSUPP7MREGECOUTR(UTR2) >=24920.640000   1.._LENGTH;OVOLTOTREC;8;12.086160281063666
OSUPP7MREGECOUTR(UTR2) >=24920.640000   1.._LENGTH;OVOLTOTREC;9;9.935455919350785
OSUPP7MREGECOUTR(UTR2) >=24920.640000   1.._LENGTH;OVOLTOTREC;10;9.685348309511028
OSUPP7MREGECOUTR(UTR2) >=24920.640000   1.._LENGTH;OVOLTOTREC;11;9.451374475189466
OSUPP7MREGECOUTR(UTR2) >=24920.640000   1.._LENGTH;OVOLTOTREC;12;12.072085796637127
OSUPP7MREGECOUTR(UTR2) >=24920.640000   1.._LENGTH;OVOLTOTREC;13;12.255632273410972
OSUPP7MREGECOUTR(UTR2) >=24920.640000   1.._LENGTH;OVOLTOTREC;14;7.940045499695253
OSUPP7MREGECOUTR(UTR2) >=24920.640000   1.._LENGTH;OVOLTOTREC;15;7.940045499695176
OSUPP7MREGECOUTR(UTR2) >=24920.640000   1.._LENGTH;OVOLTOTREC;16;4.096645525146976
OSUPP7MREGECOUTR(UTR2) >=24920.640000   1.._LENGTH;OVOLTOTREC;17;0.026364788814086097
OSUPP7MREGECOUTR(UTR2) >=24920.640000   1.._LENGTH;OVOLTOTREC;18;0.8154181885345146
OSUPP7MREGECOUTR(UTR2) >=24920.640000   1.._LENGTH;OVOLTOTREC;19;0.8154181885343244
OSUPP7MREGECOUTR(UTR2) >=24920.640000   1.._LENGTH;OVOLTOTREC;20;0.8154181885342863
OSUPP7MREGECOUTR(UTR3) >=12519.330000   1.._LENGTH;OVOLTOTREC;1;1.473895668282657e-13
OSUPP7MREGECOUTR(UTR3) >=12519.330000   1.._LENGTH;OVOLTOTREC;2;0.0
OSUPP7MREGECOUTR(UTR3) >=12519.330000   1.._LENGTH;OVOLTOTREC;3;1.3029135067368205e-13
OSUPP7MREGECOUTR(UTR3) >=12519.330000   1.._LENGTH;OVOLTOTREC;4;1.1400493183947177e-13
OSUPP7MREGECOUTR(UTR3) >=12519.330000   1.._LENGTH;OVOLTOTREC;5;8.143209417105144e-14
OSUPP7MREGECOUTR(UTR3) >=12519.330000   1.._LENGTH;OVOLTOTREC;6;1.3029135067368246e-13
OSUPP7MREGECOUTR(UTR3) >=12519.330000   1.._LENGTH;OVOLTOTREC;7;9.4395354208136
OSUPP7MREGECOUTR(UTR3) >=12519.330000   1.._LENGTH;OVOLTOTREC;8;12.08616028107788
OSUPP7MREGECOUTR(UTR3) >=12519.330000   1.._LENGTH;OVOLTOTREC;9;9.935455919361445
OSUPP7MREGECOUTR(UTR3) >=12519.330000   1.._LENGTH;OVOLTOTREC;10;9.685348309506757
OSUPP7MREGECOUTR(UTR3) >=12519.330000   1.._LENGTH;OVOLTOTREC;11;9.45137447518759
OSUPP7MREGECOUTR(UTR3) >=12519.330000   1.._LENGTH;OVOLTOTREC;12;12.072085796638001
OSUPP7MREGECOUTR(UTR3) >=12519.330000   1.._LENGTH;OVOLTOTREC;13;12.255632273399117
OSUPP7MREGECOUTR(UTR3) >=12519.330000   1.._LENGTH;OVOLTOTREC;14;7.940045499686583
OSUPP7MREGECOUTR(UTR3) >=12519.330000   1.._LENGTH;OVOLTOTREC;15;7.940045499686772
OSUPP7MREGECOUTR(UTR3) >=12519.330000   1.._LENGTH;OVOLTOTREC;16;4.096645525148219
OSUPP7MREGECOUTR(UTR3) >=12519.330000   1.._LENGTH;OVOLTOTREC;17;0.026364788812353705
OSUPP7MREGECOUTR(UTR3) >=12519.330000   1.._LENGTH;OVOLTOTREC;18;0.8154181885435449
OSUPP7MREGECOUTR(UTR3) >=12519.330000   1.._LENGTH;OVOLTOTREC;19;0.8154181885435055
OSUPP7MREGECOUTR(UTR3) >=12519.330000   1.._LENGTH;OVOLTOTREC;20;0.8154181885433733
OSUPP7MREGECOUTR(UTR4) >=16084.080000   1.._LENGTH;OVOLTOTREC;1;1.3101294829179176e-13
OSUPP7MREGECOUTR(UTR4) >=16084.080000   1.._LENGTH;OVOLTOTREC;2;3.25728376684205e-14
OSUPP7MREGECOUTR(UTR4) >=16084.080000   1.._LENGTH;OVOLTOTREC;3;6.514567533684103e-14
OSUPP7MREGECOUTR(UTR4) >=16084.080000   1.._LENGTH;OVOLTOTREC;4;1.6286418834210254e-14
OSUPP7MREGECOUTR(UTR4) >=16084.080000   1.._LENGTH;OVOLTOTREC;5;-1.6286418834210288e-14
OSUPP7MREGECOUTR(UTR4) >=16084.080000   1.._LENGTH;OVOLTOTREC;6;-1.6286418834210307e-14
OSUPP7MREGECOUTR(UTR4) >=16084.080000   1.._LENGTH;OVOLTOTREC;7;9.439535420809078
OSUPP7MREGECOUTR(UTR4) >=16084.080000   1.._LENGTH;OVOLTOTREC;8;12.086160281069217
OSUPP7MREGECOUTR(UTR4) >=16084.080000   1.._LENGTH;OVOLTOTREC;9;9.935455919353247
OSUPP7MREGECOUTR(UTR4) >=16084.080000   1.._LENGTH;OVOLTOTREC;10;9.685348309501984
OSUPP7MREGECOUTR(UTR4) >=16084.080000   1.._LENGTH;OVOLTOTREC;11;9.451374475187292
OSUPP7MREGECOUTR(UTR4) >=16084.080000   1.._LENGTH;OVOLTOTREC;12;12.072085796636017
OSUPP7MREGECOUTR(UTR4) >=16084.080000   1.._LENGTH;OVOLTOTREC;13;12.255632273409981
OSUPP7MREGECOUTR(UTR4) >=16084.080000   1.._LENGTH;OVOLTOTREC;14;7.9400454996986625
OSUPP7MREGECOUTR(UTR4) >=16084.080000   1.._LENGTH;OVOLTOTREC;15;7.940045499698653
OSUPP7MREGECOUTR(UTR4) >=16084.080000   1.._LENGTH;OVOLTOTREC;16;4.096645525147266
OSUPP7MREGECOUTR(UTR4) >=16084.080000   1.._LENGTH;OVOLTOTREC;17;0.02636478881372439
OSUPP7MREGECOUTR(UTR4) >=16084.080000   1.._LENGTH;OVOLTOTREC;18;0.8154181885359284
OSUPP7MREGECOUTR(UTR4) >=16084.080000   1.._LENGTH;OVOLTOTREC;19;0.8154181885357572
OSUPP7MREGECOUTR(UTR4) >=16084.080000   1.._LENGTH;OVOLTOTREC;20;0.8154181885356814
OSUPP7MREGECOUTR(UTR5) >=8200.410000   1.._LENGTH;OVOLTOTREC;1;1.473895668282657e-13
OSUPP7MREGECOUTR(UTR5) >=8200.410000   1.._LENGTH;OVOLTOTREC;2;0.0
OSUPP7MREGECOUTR(UTR5) >=8200.410000   1.._LENGTH;OVOLTOTREC;3;8.143209417105127e-14
OSUPP7MREGECOUTR(UTR5) >=8200.410000   1.._LENGTH;OVOLTOTREC;4;8.143209417105126e-14
OSUPP7MREGECOUTR(UTR5) >=8200.410000   1.._LENGTH;OVOLTOTREC;5;6.514567533684115e-14
OSUPP7MREGECOUTR(UTR5) >=8200.410000   1.._LENGTH;OVOLTOTREC;6;-4.885925650263092e-14
OSUPP7MREGECOUTR(UTR5) >=8200.410000   1.._LENGTH;OVOLTOTREC;7;9.439535420817702
OSUPP7MREGECOUTR(UTR5) >=8200.410000   1.._LENGTH;OVOLTOTREC;8;12.08616028108546
OSUPP7MREGECOUTR(UTR5) >=8200.410000   1.._LENGTH;OVOLTOTREC;9;9.935455919361804
OSUPP7MREGECOUTR(UTR5) >=8200.410000   1.._LENGTH;OVOLTOTREC;10;9.685348309487255
OSUPP7MREGECOUTR(UTR5) >=8200.410000   1.._LENGTH;OVOLTOTREC;11;9.45137447518316
OSUPP7MREGECOUTR(UTR5) >=8200.410000   1.._LENGTH;OVOLTOTREC;12;12.072085796634813
OSUPP7MREGECOUTR(UTR5) >=8200.410000   1.._LENGTH;OVOLTOTREC;13;12.255632273398644
OSUPP7MREGECOUTR(UTR5) >=8200.410000   1.._LENGTH;OVOLTOTREC;14;7.940045499698421
OSUPP7MREGECOUTR(UTR5) >=8200.410000   1.._LENGTH;OVOLTOTREC;15;7.940045499698588
OSUPP7MREGECOUTR(UTR5) >=8200.410000   1.._LENGTH;OVOLTOTREC;16;4.096645525148281
OSUPP7MREGECOUTR(UTR5) >=8200.410000   1.._LENGTH;OVOLTOTREC;17;0.026364788811535107
OSUPP7MREGECOUTR(UTR5) >=8200.410000   1.._LENGTH;OVOLTOTREC;18;0.8154181885441104
OSUPP7MREGECOUTR(UTR5) >=8200.410000   1.._LENGTH;OVOLTOTREC;19;0.8154181885440334
OSUPP7MREGECOUTR(UTR5) >=8200.410000   1.._LENGTH;OVOLTOTREC;20;0.8154181885440143
OSUPP7MREGECOUTR(UTR6) >=8204.430000   1.._LENGTH;OVOLTOTREC;1;1.473895668282657e-13
OSUPP7MREGECOUTR(UTR6) >=8204.430000   1.._LENGTH;OVOLTOTREC;2;0.0
OSUPP7MREGECOUTR(UTR6) >=8204.430000   1.._LENGTH;OVOLTOTREC;3;9.771851300526153e-14
OSUPP7MREGECOUTR(UTR6) >=8204.430000   1.._LENGTH;OVOLTOTREC;4;1.3029135067368203e-13
OSUPP7MREGECOUTR(UTR6) >=8204.430000   1.._LENGTH;OVOLTOTREC;5;1.6286418834210288e-13
OSUPP7MREGECOUTR(UTR6) >=8204.430000   1.._LENGTH;OVOLTOTREC;6;2.442962825131546e-13
OSUPP7MREGECOUTR(UTR6) >=8204.430000   1.._LENGTH;OVOLTOTREC;7;9.439535420811525
OSUPP7MREGECOUTR(UTR6) >=8204.430000   1.._LENGTH;OVOLTOTREC;8;12.086160281073624
OSUPP7MREGECOUTR(UTR6) >=8204.430000   1.._LENGTH;OVOLTOTREC;9;9.935455919356906
OSUPP7MREGECOUTR(UTR6) >=8204.430000   1.._LENGTH;OVOLTOTREC;10;9.685348309503901
OSUPP7MREGECOUTR(UTR6) >=8204.430000   1.._LENGTH;OVOLTOTREC;11;9.45137447519
OSUPP7MREGECOUTR(UTR6) >=8204.430000   1.._LENGTH;OVOLTOTREC;12;12.072085796637529
OSUPP7MREGECOUTR(UTR6) >=8204.430000   1.._LENGTH;OVOLTOTREC;13;12.25563227340443
OSUPP7MREGECOUTR(UTR6) >=8204.430000   1.._LENGTH;OVOLTOTREC;14;7.9400454996936025
OSUPP7MREGECOUTR(UTR6) >=8204.430000   1.._LENGTH;OVOLTOTREC;15;7.940045499693527
OSUPP7MREGECOUTR(UTR6) >=8204.430000   1.._LENGTH;OVOLTOTREC;16;4.096645525147721
OSUPP7MREGECOUTR(UTR6) >=8204.430000   1.._LENGTH;OVOLTOTREC;17;0.02636478881246793
OSUPP7MREGECOUTR(UTR6) >=8204.430000   1.._LENGTH;OVOLTOTREC;18;0.8154181885398687
OSUPP7MREGECOUTR(UTR6) >=8204.430000   1.._LENGTH;OVOLTOTREC;19;0.8154181885398104
OSUPP7MREGECOUTR(UTR6) >=8204.430000   1.._LENGTH;OVOLTOTREC;20;0.8154181885397724
OSUPP7MREGECOUTR(UTR7) >=13302.120000   1.._LENGTH;OVOLTOTREC;1;1.637661853647397e-13
OSUPP7MREGECOUTR(UTR7) >=13302.120000   1.._LENGTH;OVOLTOTREC;2;0.0
OSUPP7MREGECOUTR(UTR7) >=13302.120000   1.._LENGTH;OVOLTOTREC;3;3.2572837668420513e-14
OSUPP7MREGECOUTR(UTR7) >=13302.120000   1.._LENGTH;OVOLTOTREC;4;0.0
OSUPP7MREGECOUTR(UTR7) >=13302.120000   1.._LENGTH;OVOLTOTREC;5;-8.143209417105144e-14
OSUPP7MREGECOUTR(UTR7) >=13302.120000   1.._LENGTH;OVOLTOTREC;6;-3.2572837668420614e-14
OSUPP7MREGECOUTR(UTR7) >=13302.120000   1.._LENGTH;OVOLTOTREC;7;9.439535420812005
OSUPP7MREGECOUTR(UTR7) >=13302.120000   1.._LENGTH;OVOLTOTREC;8;12.086160281076513
OSUPP7MREGECOUTR(UTR7) >=13302.120000   1.._LENGTH;OVOLTOTREC;9;9.935455919360415
OSUPP7MREGECOUTR(UTR7) >=13302.120000   1.._LENGTH;OVOLTOTREC;10;9.685348309503942
OSUPP7MREGECOUTR(UTR7) >=13302.120000   1.._LENGTH;OVOLTOTREC;11;9.451374475187095
OSUPP7MREGECOUTR(UTR7) >=13302.120000   1.._LENGTH;OVOLTOTREC;12;12.072085796637552
OSUPP7MREGECOUTR(UTR7) >=13302.120000   1.._LENGTH;OVOLTOTREC;13;12.255632273402801
OSUPP7MREGECOUTR(UTR7) >=13302.120000   1.._LENGTH;OVOLTOTREC;14;7.940045499689642
OSUPP7MREGECOUTR(UTR7) >=13302.120000   1.._LENGTH;OVOLTOTREC;15;7.940045499689588
OSUPP7MREGECOUTR(UTR7) >=13302.120000   1.._LENGTH;OVOLTOTREC;16;4.096645525148446
OSUPP7MREGECOUTR(UTR7) >=13302.120000   1.._LENGTH;OVOLTOTREC;17;0.026364788812791567
OSUPP7MREGECOUTR(UTR7) >=13302.120000   1.._LENGTH;OVOLTOTREC;18;0.815418188541622
OSUPP7MREGECOUTR(UTR7) >=13302.120000   1.._LENGTH;OVOLTOTREC;19;0.815418188541507
OSUPP7MREGECOUTR(UTR7) >=13302.120000   1.._LENGTH;OVOLTOTREC;20;0.8154181885414126
OSUPREALREGAPRE_MP(M001) =-0.000000   1..13;OVOLTOTREC;1;1.3101294829179176e-13
OSUPREALREGAPRE_MP(M001) =-0.000000   1..13;OVOLTOTREC;2;1.628641883421025e-14
OSUPREALREGAPRE_MP(M001) =-0.000000   1..13;OVOLTOTREC;3;3.2572837668420513e-14
OSUPREALREGAPRE_MP(M001) =-0.000000   1..13;OVOLTOTREC;4;1.1400493183947177e-13
OSUPREALREGAPRE_MP(M001) =-0.000000   1..13;OVOLTOTREC;5;8.143209417105144e-14
OSUPREALREGAPRE_MP(M001) =-0.000000   1..13;OVOLTOTREC;6;1.6286418834210307e-14
OSUPREALREGAPRE_MP(M001) =-0.000000   1..13;OVOLTOTREC;7;9.439535420816448
OSUPREALREGAPRE_MP(M001) =-0.000000   1..13;OVOLTOTREC;8;12.086160281081971
OSUPREALREGAPRE_MP(M001) =-0.000000   1..13;OVOLTOTREC;9;9.93545591936091
OSUPREALREGAPRE_MP(M001) =-0.000000   1..13;OVOLTOTREC;10;9.685348309499444
OSUPREALREGAPRE_MP(M001) =-0.000000   1..13;OVOLTOTREC;11;9.45137447518625
OSUPREALREGAPRE_MP(M001) =-0.000000   1..13;OVOLTOTREC;12;12.072085796636962
OSUPREALREGAPRE_MP(M001) =-0.000000   1..13;OVOLTOTREC;13;12.255632273396069
OSUPREALREGAPRE_MP(M001) =-0.000000   1..13;OVOLTOTREC;14;7.940045499689797
OSUPREALREGAPRE_MP(M001) =-0.000000   1..13;OVOLTOTREC;15;7.9400454996899406
OSUPREALREGAPRE_MP(M001) =-0.000000   1..13;OVOLTOTREC;16;4.096645525148157
OSUPREALREGAPRE_MP(M001) =-0.000000   1..13;OVOLTOTREC;17;0.026364788810430945
OSUPREALREGAPRE_MP(M001) =-0.000000   1..13;OVOLTOTREC;18;0.8154181885451285
OSUPREALREGAPRE_MP(M001) =-0.000000   1..13;OVOLTOTREC;19;0.8154181885450515
OSUPREALREGAPRE_MP(M001) =-0.000000   1..13;OVOLTOTREC;20;0.8154181885449946
OSUPCOUVMIXTEREGECOFCTYFUTR1 >=631.075500   1.._LENGTH;OVOLTOTREC;1;1.473895668282657e-13
OSUPCOUVMIXTEREGECOFCTYFUTR1 >=631.075500   1.._LENGTH;OVOLTOTREC;2;3.25728376684205e-14
OSUPCOUVMIXTEREGECOFCTYFUTR1 >=631.075500   1.._LENGTH;OVOLTOTREC;3;1.4657776950789231e-13
OSUPCOUVMIXTEREGECOFCTYFUTR1 >=631.075500   1.._LENGTH;OVOLTOTREC;4;1.1400493183947177e-13
OSUPCOUVMIXTEREGECOFCTYFUTR1 >=631.075500   1.._LENGTH;OVOLTOTREC;5;1.1400493183947202e-13
OSUPCOUVMIXTEREGECOFCTYFUTR1 >=631.075500   1.._LENGTH;OVOLTOTREC;6;8.143209417105153e-14
OSUPCOUVMIXTEREGECOFCTYFUTR1 >=631.075500   1.._LENGTH;OVOLTOTREC;7;0.6188180123094636
OSUPCOUVMIXTEREGECOFCTYFUTR1 >=631.075500   1.._LENGTH;OVOLTOTREC;8;0.20635300186529698
OSUPCOUVMIXTEREGECOFCTYFUTR1 >=631.075500   1.._LENGTH;OVOLTOTREC;9;0.2824091526931076
